Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
      555   23.1250       8.98056       8.17722       4.84710      0.156910      0.550180E-02  0.750987E-02  -246.427      -55.1698      -70.3770       0.00000       0.00000      -355.647       8.91354      0.718282       5.00000       4.00000      0.185006       0.00000       0.00000       0.00000       0.00000    
      556   23.1667       8.95289       8.15992       4.84765      0.154031      0.540115E-02  0.752080E-02  -248.318      -54.5750      -69.3176       0.00000       0.00000      -355.507       8.93378      0.718282       5.00000       4.00000      0.185128       0.00000       0.00000       0.00000       0.00000    
      557   23.2083       8.92508       8.14249       4.84821      0.150699      0.528456E-02  0.752273E-02  -249.336      -53.8183      -68.0702       0.00000       0.00000      -355.367       8.95424      0.718282       5.00000       4.00000      0.185250       0.00000       0.00000       0.00000       0.00000    
      558   23.2500       8.89721       8.12499       4.84877      0.147871      0.518569E-02  0.676431E-02  -250.019      -53.1175      -66.9893       140.244       0.00000      -355.227       8.97486      0.718282       5.00000       4.00000      0.185372       0.00000       0.00000       0.00000       0.00000    
      559   23.2917       8.88343       8.11720       4.84953      0.120790      0.423611E-02  0.457878E-02  -196.286      -26.1340      -49.0054       287.392       0.00000      -355.157       8.98844      0.718282       5.00000       4.00000      0.185538       0.00000       0.00000       0.00000       0.00000    
      560   23.3333       8.89045       8.12342       4.85038      0.962807E-01  0.337651E-02   0.00000      -152.907      -6.74068      -33.7164       423.828       0.00000      -355.193       8.99004      0.718282       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      561   23.3750       8.92704       8.14219       4.85038       0.00000      0.664684E-04   0.00000      -99.1281      0.198879E-01 -0.872403E-01   571.301       0.00000      -355.377       8.94391      0.718122       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      562   23.4167       8.96873       8.17499       4.85038       0.00000      0.653350E-04   0.00000      -92.8417      0.392985E-01 -0.827170E-01   695.735       0.00000      -355.587       8.94036      0.718122       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      563   23.4583       9.02205       8.21690       4.85038       0.00000      0.649236E-04   0.00000      -86.8218      0.584061E-01 -0.784388E-01   779.126       0.00000      -355.856       8.93572      0.718122       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      564   23.5000       9.08339       8.26504       4.85038       0.00000      0.652754E-04   0.00000      -80.8906      0.773946E-01 -0.743160E-01   781.359       0.00000      -356.165       8.93024      0.718122       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      565   23.5417       9.14561       8.31374       4.85038       0.00000      0.597947E-04   0.00000      -69.7997      0.841382E-01 -0.718371E-01   723.764       0.00000      -356.480       8.92436      0.718121       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      566   23.5833       9.20383       8.35922       4.85038       0.00000      0.538201E-04   0.00000      -64.8569      0.907975E-01 -0.692869E-01   645.856       0.00000      -356.774       8.91862      0.718121       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      567   23.6250       9.25555       8.39962       4.85038       0.00000      0.472252E-04   0.00000      -58.6645      0.976800E-01 -0.666355E-01   527.776       0.00000      -357.035       8.91365      0.718121       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      568   23.6667       9.29732       8.43223       4.85038       0.00000      0.336295E-04   0.00000      -57.4110      0.871875E-01 -0.603998E-01   395.669       0.00000      -357.247       8.90967      0.718121       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      569   23.7083       9.32721       8.45573       4.85038       0.00000      0.339615E-04   0.00000      -55.7532      0.769989E-01 -0.539669E-01   259.766       0.00000      -357.398       8.90749      0.718121       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      570   23.7500       9.34524       8.46989       4.85038       0.00000      0.473837E-04   0.00000      -29.8809      0.668412E-01 -0.473463E-01   71.2752       0.00000      -357.489       8.90612      0.718121       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      571   23.7917       9.34888       8.47275       4.85038       0.00000      0.629233E-04  0.430879E-02  -43.3878      0.382890E-01 -0.678310E-01   0.00000       0.00000      -357.507       8.90582      0.718121       5.00000       4.00000      0.185723       0.00000       0.00000       0.00000       0.00000    
      572   23.8333       9.34400       8.46969       4.85093      0.103657      0.363203E-02  0.537687E-02  -84.3547       3.68335      -31.4694       0.00000       0.00000      -357.483       8.90947      0.718282       5.00000       4.00000      0.185843       0.00000       0.00000       0.00000       0.00000    
      573   23.8750       9.33451       8.46376       4.85112      0.148119      0.519002E-02  0.626248E-02  -133.419      -9.85980      -55.1478       0.00000       0.00000      -357.435       8.91582      0.718282       5.00000       4.00000      0.185885       0.00000       0.00000       0.00000       0.00000    
      574   23.9167       9.31952       8.45439       4.85142      0.143153      0.501617E-02  0.648230E-02  -148.216      -16.5801      -54.5098       0.00000       0.00000      -357.359       8.92591      0.718282       5.00000       4.00000      0.185951       0.00000       0.00000       0.00000       0.00000    
      575   23.9583       9.30289       8.44398       4.85176      0.137960      0.483434E-02  0.667501E-02  -162.133      -22.8365      -53.6756       0.00000       0.00000      -357.275       8.93714      0.718282       5.00000       4.00000      0.186024       0.00000       0.00000       0.00000       0.00000    
      576   24.0000       9.28472       8.43259       4.85212      0.133063      0.466291E-02  0.684627E-02  -175.293      -28.6182      -52.8391       0.00000       0.00000      -357.183       8.94945      0.718282       5.00000       4.00000      0.186104       0.00000       0.00000       0.00000       0.00000    
      577   24.0417       9.26510       8.42029       4.85252      0.132506      0.464356E-02  0.697690E-02  -185.931      -32.0325      -53.5089       0.00000       0.00000      -357.084       8.96278      0.718282       5.00000       4.00000      0.186190       0.00000       0.00000       0.00000       0.00000    
      578   24.0833       9.24433       8.40723       4.85294      0.132956      0.465951E-02  0.710355E-02  -196.705      -35.6026      -54.5445       0.00000       0.00000      -356.979       8.97696      0.718282       5.00000       4.00000      0.186281       0.00000       0.00000       0.00000       0.00000    
      579   24.1250       9.22239       8.39342       4.85338      0.134419      0.471100E-02  0.722854E-02  -207.791      -39.4680      -55.9648       0.00000       0.00000      -356.868       8.99201      0.718282       5.00000       4.00000      0.186378       0.00000       0.00000       0.00000       0.00000    
      580   24.1667       9.19926       8.37883       4.85384      0.153946      0.539560E-02  0.731769E-02  -216.147      -40.8992      -60.6684       0.00000       0.00000      -356.751       9.00794      0.718282       5.00000       4.00000      0.186479       0.00000       0.00000       0.00000       0.00000    
      581   24.2083       9.17524       8.36366       4.85433      0.174438      0.611409E-02  0.737601E-02  -221.969      -41.2532      -64.3975       0.00000       0.00000      -356.629       9.02455      0.718282       5.00000       4.00000      0.186585       0.00000       0.00000       0.00000       0.00000    
      582   24.2500       9.15061       8.34808       4.85482      0.195845      0.686473E-02  0.673871E-02  -225.144      -40.5165      -67.0402       113.348       0.00000      -356.505       9.04167      0.718282       5.00000       4.00000      0.186693       0.00000       0.00000       0.00000       0.00000    
      583   24.2917       9.13701       8.34016       4.85548      0.229979      0.806142E-02  0.501701E-02  -182.334      -15.2617      -57.0871       229.316       0.00000      -356.436       9.05368      0.718282       5.00000       4.00000      0.186838       0.00000       0.00000       0.00000       0.00000    
