90.447998	-0.0099853516	4.0936706	1.1661904	0.34906974	2020-04-17 06:00:00
216.032	1.4400269	4.3538711	1.5301307	0.29482556	2020-04-17 07:00:00
332.74301	2.8900085	4.6136799	1.9272001	0.59890044	2020-04-17 08:00:00
279.56799	4.3399902	4.8722666	2.3244139	0.91932486	2020-04-17 09:00:00
344.10599	4.62005	4.8242579	2.8004463	0.92560464	2020-04-17 10:00:00
387.66501	4.8999878	4.7761021	3.3638667	0.93106796	2020-04-17 11:00:00
528.75598	5.1799866	4.7279667	3.964404	0.8076386	2020-04-17 12:00:00
489.978	6.0500122	4.810616	4.2832229	0.85943736	2020-04-17 13:00:00
436.211	6.9200378	4.8928902	4.6037917	0.88115617	2020-04-17 14:00:00
430.12201	7.8000427	4.9745176	4.9284985	0.82074097	2020-04-17 15:00:00
318.04001	7.2600037	5.0928973	4.3423151	0.85486457	2020-04-17 16:00:00
201.85699	6.7199951	5.2109658	3.756927	0.89057941	2020-04-17 17:00:00
